Published,ISOWeek,Updated,ID,Version,Title,Categories
2026-04-07T15:24:09Z,15,2026-04-07T15:24:09Z,2604.05998,1,'Force Polytope-Based Cant-Angle Selection for Tilting Hexarotor UAVs',cs.RO;eess.SY
2026-04-07T15:20:41Z,15,2026-04-07T15:20:41Z,2604.05995,1,"'The Model Agreed, But Didnt Learn: Diagnosing Surface Compliance in Large Language Models'",cs.CL;cs.AI;cs.LG
2026-04-07T15:19:25Z,15,2026-04-07T15:19:25Z,2604.05993,1,'Data Distribution Valuation Using Generalized Bayesian Inference',cs.LG;stat.ML
2026-04-07T15:15:12Z,15,2026-04-07T15:15:12Z,2604.05987,1,'Flowr -- Scaling Up Retail Supply Chain Operations Through Agentic AI in Large Scale Supermarket Chains',cs.AI
2026-04-07T15:12:14Z,15,2026-04-07T15:12:14Z,2604.05983,1,'Arch: An AI-Native Hardware Description Language for Register-Transfer Clocked Hardware Design',cs.PL;cs.CL
2026-04-07T15:08:20Z,15,2026-04-07T15:08:20Z,2604.05978,1,'Automating Manual Tasks through Intuitive Robot Programming and Cognitive Robotics',cs.RO
2026-04-07T15:04:33Z,15,2026-04-07T15:04:33Z,2604.05971,1,'Is CLIP Cross-Eyed? Revealing and Mitigating Center Bias in the CLIP Family',cs.CV;cs.CL
2026-04-07T15:02:47Z,15,2026-04-07T15:02:47Z,2604.05969,1,"'A Formal Security Framework for MCP-Based AI Agents: Threat Taxonomy, Verification Models, and Defense Mechanisms'",cs.CR;cs.AI
2026-04-07T15:00:30Z,15,2026-04-07T15:00:30Z,2604.05967,1,'On Dominant Manifolds in Reservoir Computing Networks',cs.LG;math.DS;math.OC
2026-04-07T15:00:01Z,15,2026-04-07T15:00:01Z,2604.05966,1,'FinReporting: An Agentic Workflow for Localized Reporting of Cross-Jurisdiction Financial Disclosures',cs.CL
2026-04-07T14:58:35Z,15,2026-04-07T14:58:35Z,2604.05965,1,'Beyond Compromise: Pareto-Lenient Consensus for Efficient Multi-Preference LLM Alignment',cs.AI
2026-04-07T14:56:38Z,15,2026-04-07T14:56:38Z,2604.05963,1,'QiMeng-PRepair: Precise Code Repair via Edit-Aware Reward Optimization',cs.SE;cs.LG
2026-04-07T14:55:10Z,15,2026-04-07T14:55:10Z,2604.05961,1,'HumANDiff: Articulated Noise Diffusion for Motion-Consistent Human Video Generation',cs.CV
2026-04-07T14:52:43Z,15,2026-04-07T14:52:43Z,2604.05960,1,'A Mixture of Experts Foundation Model for Scanning Electron Microscopy Image Analysis',cs.LG
2026-04-07T14:51:05Z,15,2026-04-07T14:51:05Z,2604.05959,1,'Multi-Modal Landslide Detection from Sentinel-1 SAR and Sentinel-2 Optical Imagery Using Multi-Encoder Vision Transformers and Ensemble Learning',cs.CV;cs.LG
2026-04-07T14:47:27Z,15,2026-04-07T14:47:27Z,2604.05955,1,'Does Pass Rate Tell the Whole Story? Evaluating Design Constraint Compliance in LLM-based Issue Resolution',cs.SE;cs.AI
2026-04-07T14:46:55Z,15,2026-04-07T14:46:55Z,2604.05954,1,'Youre Pushing My Buttons: Instrumented Learning of Gentle Button Presses',cs.RO
2026-04-07T14:46:37Z,15,2026-04-07T14:46:37Z,2604.05953,1,'Polynomial-Time Algorithm for Thiele Voting Rules with Voter Interval Preferences',cs.GT;cs.AI;cs.DS;cs.MA
